id_build,righe_modificate,file_modificati,moduli_toccati,numero_test,cache_hit,ora_giorno,giorno_settimana,runner,trigger,durata_minuti
11892,331,9,2,1049,0,16,Mer,large,push,9.14
11893,783,24,5,1969,1,18,Mer,medium,pull_request,13.64
11894,196,9,2,832,1,9,Gio,medium,push,6.89
11895,29,5,2,1113,0,10,Lun,small,pull_request,14.34
11896,117,5,2,938,1,15,Mar,medium,push,8.92
11897,859,21,4,1757,1,11,Mar,medium,pull_request,16.06
11898,85,8,2,1005,0,14,Mar,large,push,6.26
11899,140,4,2,850,1,16,Mer,small,push,12.23
11900,156,4,2,1212,1,16,Ven,medium,schedule,12.06
11901,22,7,2,863,0,16,Mer,small,push,13.92
11902,360,12,2,1072,1,10,Lun,large,push,7.71
11903,307,11,2,872,1,5,Mer,small,pull_request,9.78
11904,13,2,1,841,1,18,Mer,small,push,10.51
11905,28,3,2,960,1,13,Gio,medium,push,5.75
11906,41,3,1,693,0,15,Gio,large,pull_request,7.36
11907,273,7,2,867,0,8,Gio,small,push,11.93
11908,53,5,1,788,0,16,Dom,small,push,13.99
11909,187,7,2,918,1,9,Lun,small,pull_request,10.75
11910,98,5,1,518,0,17,Gio,large,push,5.14
11911,130,6,1,590,1,8,Ven,medium,push,5.23
11912,207,7,2,1042,1,8,Mar,large,pull_request,5.94
11913,162,8,3,1308,0,11,Gio,small,schedule,22.39
11914,118,5,2,947,0,10,Lun,medium,push,11.13
11915,172,5,1,494,1,21,Mer,medium,push,5.7
11916,152,7,3,1477,1,13,Mar,small,schedule,8.2
11917,95,4,1,608,1,13,Mar,medium,pull_request,4.88
11918,75,6,1,819,1,7,Gio,medium,schedule,6.1
11919,950,26,6,2378,1,14,Mar,small,push,23.92
11920,74,3,2,1096,1,8,Lun,medium,schedule,8.85
11921,540,17,4,1621,1,15,Mer,medium,pull_request,13.7
11922,56,2,1,511,0,21,Mer,medium,push,5.96
11923,293,12,2,1071,0,11,Lun,medium,pull_request,14.25
11924,854,21,5,2100,1,17,Gio,large,push,11.76
11925,83,7,2,1213,1,20,Sab,medium,push,9.02
11926,58,3,2,1119,1,20,Mar,medium,pull_request,7.53
11927,75,5,1,723,1,16,Sab,small,push,11.78
11928,117,6,1,480,0,18,Dom,medium,schedule,6.45
11929,171,8,3,1508,1,11,Mer,small,schedule,17.78
11930,115,6,2,875,0,15,Ven,small,pull_request,19.75
11931,76,3,1,770,1,15,Gio,medium,push,9.29
11932,1030,28,5,2136,0,10,Ven,large,pull_request,18.44
11933,96,5,1,798,1,11,Lun,small,pull_request,9.23
11934,61,3,1,608,1,11,Gio,medium,push,6.76
11935,299,9,3,1371,1,8,Mar,small,pull_request,14.44
11936,304,9,3,1201,1,13,Gio,small,push,16.81
11937,567,15,4,1657,1,17,Mar,medium,pull_request,17.98
11938,1000,27,6,2578,1,15,Gio,small,pull_request,26.59
11939,176,7,2,881,1,15,Ven,large,pull_request,7.01
11940,87,4,1,841,1,15,Mer,small,push,9.56
11941,15,1,2,830,1,4,Mer,medium,pull_request,6.5
11942,43,1,1,620,1,0,Lun,small,push,6.56
11943,151,8,3,1318,1,10,Mar,small,pull_request,20.54
11944,33,3,1,876,1,18,Dom,medium,pull_request,6.44
11945,21,5,2,1029,1,17,Gio,medium,pull_request,7.66
11946,129,6,1,829,1,15,Gio,small,pull_request,10.92
11947,282,12,2,1181,1,12,Gio,small,pull_request,12.23
11948,92,4,1,684,1,20,Mer,small,pull_request,8.39
11949,322,11,2,1090,1,8,Mer,medium,schedule,7.22
11950,236,8,2,1138,1,9,Mar,large,push,4.37
11951,425,15,3,1393,1,15,Lun,small,pull_request,14.07
11952,1311,34,7,2936,1,14,Gio,small,pull_request,20.83
11953,2128,57,10,3798,1,21,Ven,medium,pull_request,25.73
11954,268,9,3,1464,1,17,Mar,medium,push,8.69
11955,72,2,2,980,1,19,Mer,small,push,11.74
11956,128,5,2,935,1,16,Mer,small,push,13.0
11957,677,20,5,2025,1,19,Gio,medium,schedule,10.33
11958,45,2,1,552,0,16,Gio,medium,push,7.56
11959,590,18,3,1511,1,14,Lun,medium,pull_request,7.62
11960,100,3,1,642,0,15,Gio,medium,push,7.26
11961,154,4,1,750,0,18,Gio,small,pull_request,9.65
11962,49,2,2,895,0,9,Lun,medium,push,7.57
11963,28,3,2,1097,1,14,Mer,medium,pull_request,10.06
11964,88,3,2,826,0,12,Mar,medium,pull_request,9.61
11965,503,16,3,1451,1,15,Ven,small,pull_request,16.88
11966,55,3,2,1019,1,15,Ven,medium,push,11.38
11967,707,21,4,1549,1,12,Mer,small,pull_request,13.77
11968,64,3,1,609,1,16,Mar,large,pull_request,4.43
11969,37,3,2,847,1,14,Ven,small,push,10.69
11970,159,7,3,1212,1,10,Mar,large,push,6.5
11971,253,8,3,1493,1,15,Mer,large,pull_request,9.6
11972,148,6,1,807,1,5,Mar,medium,schedule,6.42
11973,142,6,1,788,1,17,Lun,large,pull_request,4.64
11974,700,19,4,1586,1,18,Ven,small,pull_request,21.08
11975,133,3,2,1068,1,8,Mar,small,push,11.45
11976,72,2,2,1070,1,10,Gio,medium,push,9.62
11977,35,2,2,959,1,9,Gio,medium,pull_request,5.68
11978,487,12,2,1030,1,16,Gio,large,push,7.26
11979,75,5,1,552,0,8,Lun,medium,pull_request,6.06
11980,84,5,1,855,1,14,Mar,small,pull_request,8.55
11981,382,11,2,915,1,12,Ven,small,push,9.75
11982,1149,31,7,2668,1,16,Mar,medium,push,23.9
11983,158,8,2,1130,1,15,Lun,medium,push,8.5
11984,103,5,2,907,1,14,Gio,medium,push,7.26
11985,119,5,1,844,0,14,Gio,large,push,4.58
11986,73,3,1,723,1,16,Mer,small,push,7.67
11987,81,5,2,1173,1,13,Mar,medium,push,7.53
11988,82,5,1,695,1,12,Mar,small,push,8.49
11989,327,10,2,1221,0,4,Mar,medium,pull_request,9.45
11990,109,7,2,1136,1,11,Mer,medium,pull_request,10.0
11991,535,14,4,1811,1,12,Dom,medium,push,11.4
11992,106,9,3,1238,1,15,Gio,medium,pull_request,9.41
11993,80,3,1,787,1,15,Gio,small,pull_request,11.37
11994,489,15,4,1646,0,20,Mer,large,pull_request,9.33
11995,123,3,1,801,1,11,Gio,medium,schedule,8.05
11996,104,4,2,831,1,14,Mer,large,pull_request,3.8
11997,125,6,2,849,0,16,Ven,small,pull_request,15.66
11998,602,15,4,1802,0,11,Mer,small,pull_request,29.89
11999,168,5,2,829,0,14,Mar,medium,pull_request,9.29
12000,474,14,3,1305,1,12,Mer,medium,push,10.95
