id_pr,tipo,righe_aggiunte,righe_rimosse,file_modificati,moduli_toccati,complessita_media,test_aggiunti,copertura_modulo,esperienza_autore_mesi,commit_autore_modulo,reviewer,commenti_review,ora_merge,giorno_merge,bug_entro_30gg
1343,feature,71,26,4,2,11.1,1,72.6,10,1,1,4,10,Ven,0
1344,feature,139,9,3,1,8.1,1,61.9,9,1,0,0,16,Lun,0
1345,fix,67,22,5,2,4.4,1,44.5,64,15,1,5,17,Lun,0
1346,feature,16,18,1,2,20.5,0,82.1,48,5,1,2,15,Mar,0
1347,refactor,78,265,9,3,16.6,0,41.3,10,1,2,6,13,Lun,1
1348,feature,209,31,6,3,12.1,0,69.4,20,6,1,3,11,Gio,0
1349,fix,89,9,4,1,10.1,1,60.4,10,5,2,4,14,Ven,0
1350,fix,10,95,3,2,16.9,1,43.7,65,16,0,0,17,Ven,1
1351,fix,173,59,4,1,6.4,1,49.8,67,21,3,4,13,Ven,0
1352,feature,142,156,6,3,6.6,1,40.9,18,4,1,5,10,Mer,0
1353,fix,107,114,4,1,6.0,1,45.8,40,12,1,3,10,Mar,0
1354,fix,111,19,5,1,12.7,0,76.3,22,6,0,3,7,Lun,0
1355,feature,27,12,3,1,4.3,1,66.0,13,3,1,5,11,Mer,0
1356,fix,71,82,4,2,1.3,1,88.8,23,6,2,2,10,Mar,0
1357,fix,113,8,5,1,15.1,1,41.5,20,9,2,5,9,Lun,0
1358,fix,130,82,6,2,6.8,1,47.1,30,7,0,0,15,Gio,0
1359,feature,117,16,4,2,8.9,0,44.0,17,1,1,2,18,Lun,0
1360,refactor,104,18,4,1,13.4,0,57.9,30,8,1,1,18,Mar,0
1361,feature,30,26,1,1,8.7,1,43.7,35,17,2,6,16,Lun,0
1362,feature,23,5,1,2,9.1,0,42.3,62,20,2,5,16,Mar,0
1363,refactor,96,6,2,2,18.6,0,93.2,16,2,2,6,10,Ven,0
1364,feature,48,252,7,3,8.9,1,44.8,7,3,1,7,17,Gio,1
1365,feature,90,30,5,2,8.9,1,58.3,49,14,3,4,9,Mar,0
1366,feature,16,28,4,2,5.4,0,32.0,9,5,0,3,9,Mar,0
1367,refactor,30,35,5,2,7.9,0,59.3,15,6,3,1,7,Gio,0
1368,refactor,176,42,4,2,7.1,0,94.4,17,4,0,0,20,Mar,0
1369,feature,285,110,8,2,12.0,1,66.6,32,13,3,4,9,Gio,0
1370,fix,70,2,2,2,12.2,1,73.5,33,6,1,4,10,Mar,0
1371,feature,54,53,3,1,9.3,1,59.7,40,11,2,3,14,Lun,0
1372,feature,17,39,3,2,5.7,1,74.2,40,12,1,3,10,Lun,0
1373,refactor,115,179,7,3,13.1,1,44.4,9,4,2,2,15,Mar,1
1374,feature,475,57,9,3,17.9,1,64.9,48,10,1,3,16,Gio,0
1375,feature,45,60,3,2,6.9,1,81.7,45,12,1,7,15,Gio,0
1376,refactor,679,25,13,3,9.9,1,81.6,29,5,0,0,15,Mer,0
1377,refactor,88,7,3,2,3.6,1,83.4,29,10,0,2,15,Mar,0
1378,feature,25,20,3,2,2.5,1,73.4,11,4,1,0,10,Ven,0
1379,fix,72,16,3,2,5.8,0,28.7,46,8,2,5,13,Mar,0
1380,refactor,123,24,3,2,6.0,1,65.0,30,8,1,7,16,Gio,0
1381,refactor,12,5,2,1,9.5,1,64.2,24,6,2,2,13,Ven,0
1382,fix,35,33,4,1,4.0,1,30.5,23,5,1,2,11,Mer,0
1383,feature,58,421,10,2,23.7,1,32.0,104,29,1,3,16,Ven,0
1384,feature,157,40,3,2,7.0,1,70.8,9,0,1,3,17,Mer,0
1385,feature,127,9,3,1,22.5,1,33.0,27,5,2,3,17,Ven,1
1386,refactor,139,6,3,1,5.7,1,52.5,12,2,1,6,20,Mer,0
1387,refactor,113,136,7,2,8.0,0,39.2,49,8,1,3,14,Lun,0
1388,refactor,225,79,6,3,20.0,0,79.7,47,14,1,6,4,Mer,1
1389,fix,121,67,5,1,3.8,1,25.2,46,11,1,3,16,Lun,0
1390,fix,201,6,4,1,3.7,0,37.1,50,13,1,4,18,Lun,0
1391,feature,127,17,3,2,5.0,1,81.5,46,12,1,4,14,Lun,0
1392,feature,175,51,5,1,14.3,1,45.8,39,14,0,0,14,Mar,1
1393,refactor,63,14,2,2,13.4,1,78.4,16,3,1,2,9,Gio,0
1394,feature,112,58,3,1,7.6,1,42.8,57,21,2,5,19,Lun,0
1395,feature,39,6,2,2,1.5,1,50.7,22,7,1,3,7,Mer,0
1396,feature,178,4,6,3,18.6,1,83.3,15,4,1,2,18,Lun,0
1397,fix,111,224,8,3,3.7,1,59.3,106,30,0,1,18,Mar,0
1398,feature,71,8,4,2,3.8,0,66.7,35,12,1,3,19,Lun,1
1399,refactor,103,91,4,2,3.1,0,88.6,46,11,2,7,15,Mer,0
1400,fix,203,12,5,1,10.1,1,88.1,45,13,2,1,22,Lun,0
1401,fix,142,60,4,2,3.5,1,52.7,29,3,1,6,14,Ven,0
1402,refactor,84,103,4,1,16.4,1,67.9,26,8,2,2,15,Mer,0
1403,feature,688,39,14,3,6.7,1,78.8,126,35,2,5,10,Gio,0
1404,feature,80,31,2,2,1.8,1,34.0,12,1,1,0,16,Lun,0
1405,fix,73,11,4,1,9.3,1,69.4,6,1,1,1,8,Lun,0
1406,refactor,17,2,1,2,8.4,0,50.0,76,21,1,0,15,Gio,1
1407,feature,109,5,4,1,3.5,0,78.3,17,5,1,3,10,Ven,0
1408,fix,40,187,4,2,3.8,1,39.6,48,12,2,5,18,Mer,0
1409,feature,80,8,1,1,4.8,0,64.6,30,6,2,7,17,Ven,0
1410,feature,157,370,9,2,2.4,1,76.4,23,4,1,7,12,Mer,0
1411,fix,52,16,2,2,5.8,1,83.4,53,11,1,3,20,Ven,0
1412,feature,91,8,2,2,19.5,1,61.2,7,1,1,4,18,Mer,0
1413,refactor,103,27,4,2,5.8,1,93.1,21,7,1,3,12,Gio,0
1414,feature,97,16,2,1,6.9,1,36.4,56,12,2,4,16,Mer,0
1415,refactor,1166,49,23,5,4.9,1,61.3,25,10,1,6,16,Mar,0
1416,feature,25,15,3,1,10.0,0,26.1,23,8,1,3,17,Mer,0
1417,feature,253,18,6,2,5.2,1,36.2,44,8,2,2,13,Ven,0
1418,fix,335,23,8,2,4.1,0,76.4,13,4,1,3,17,Ven,1
1419,feature,94,19,4,2,3.6,0,48.1,73,12,1,3,14,Ven,0
1420,refactor,120,25,4,2,5.5,0,38.7,117,31,1,2,14,Gio,0
1421,refactor,217,21,4,2,8.0,0,50.5,87,24,3,2,16,Mar,0
1422,fix,61,10,5,2,14.3,1,38.7,45,8,1,2,11,Lun,1
1423,feature,122,54,6,3,6.5,1,64.4,21,2,1,4,9,Gio,0
1424,feature,12,3,2,2,12.5,0,70.8,29,4,1,1,12,Mer,0
1425,refactor,48,310,7,2,6.1,1,49.2,8,6,3,1,6,Mer,0
1426,feature,87,25,2,1,6.7,1,68.2,8,4,1,7,15,Mer,1
1427,feature,165,86,5,1,6.6,1,59.1,35,15,1,2,16,Lun,0
1428,refactor,304,303,16,4,3.9,1,40.2,7,1,1,3,2,Gio,1
1429,feature,41,10,2,1,7.4,0,63.1,47,9,1,6,19,Gio,0
1430,fix,388,5,9,2,7.6,0,71.7,11,2,1,9,11,Ven,1
1431,feature,21,34,2,1,8.2,0,46.4,40,15,1,4,11,Lun,0
1432,feature,4,3,2,2,7.0,0,28.0,90,26,1,1,10,Gio,0
1433,fix,208,43,7,2,8.7,0,92.4,52,17,0,0,19,Mer,0
1434,feature,101,35,5,1,9.6,1,55.0,9,7,1,4,11,Mar,0
1435,refactor,149,307,9,3,8.1,0,63.0,36,7,1,5,15,Ven,0
1436,feature,64,4,3,1,6.7,1,67.9,91,23,1,3,10,Mer,0
1437,feature,37,7,4,1,15.1,0,55.4,67,20,2,3,14,Lun,0
1438,feature,126,3,4,1,17.0,1,53.0,7,6,2,2,16,Mar,0
1439,feature,169,29,3,1,15.2,1,57.1,8,0,1,1,15,Gio,0
1440,fix,354,30,7,3,12.8,1,64.8,59,13,1,6,12,Ven,0
1441,fix,196,15,5,1,16.3,0,30.7,10,2,1,1,20,Lun,1
1442,feature,100,18,4,2,2.2,0,60.1,4,0,2,2,18,Gio,0
1443,feature,9,53,3,1,3.7,1,51.8,40,10,2,4,10,Mar,0
1444,feature,326,84,11,3,8.5,1,73.5,13,2,2,2,18,Mer,0
1445,feature,112,31,4,2,12.5,1,74.3,89,23,2,2,8,Mer,0
1446,feature,21,133,4,2,9.5,1,64.0,35,8,2,3,14,Lun,0
1447,feature,16,11,2,2,13.6,0,76.3,10,4,2,6,13,Mer,0
1448,refactor,2557,20,44,8,4.7,1,78.8,15,4,1,6,17,Ven,0
1449,refactor,144,15,3,2,18.1,0,43.2,41,6,2,8,19,Ven,1
1450,feature,103,3,6,3,3.3,1,72.2,43,8,1,0,14,Mer,0
1451,feature,314,81,8,2,6.7,0,65.2,7,2,2,4,11,Mar,0
1452,feature,27,34,2,1,11.1,0,79.1,7,3,1,4,16,Gio,0
1453,refactor,213,16,8,3,6.1,0,86.7,31,11,1,4,13,Lun,0
1454,fix,98,62,5,2,2.6,1,77.9,39,1,1,4,18,Mar,0
1455,feature,8,97,4,2,5.2,0,51.3,32,10,1,3,11,Lun,0
1456,refactor,132,67,7,3,15.5,1,80.5,13,1,0,2,14,Mer,0
1457,fix,24,72,3,2,5.4,0,53.4,13,3,2,0,13,Lun,0
1458,feature,38,87,3,2,5.4,0,62.3,19,4,1,1,12,Gio,0
1459,fix,170,23,5,2,3.7,0,45.4,21,2,3,4,17,Gio,0
1460,feature,181,26,4,1,15.2,1,51.0,39,18,0,0,11,Lun,0
1461,feature,23,126,3,1,7.1,1,49.8,24,6,1,6,8,Gio,0
1462,feature,35,23,2,1,12.5,1,34.9,5,0,2,3,21,Mer,0
1463,feature,103,76,5,1,6.1,1,49.0,44,14,1,5,11,Mer,0
1464,feature,153,16,5,1,3.1,1,65.3,10,0,2,2,12,Gio,0
1465,feature,53,53,2,2,4.7,0,56.1,35,6,1,3,16,Lun,0
1466,feature,12,122,3,2,19.2,0,81.8,38,8,2,3,11,Lun,0
1467,fix,148,52,4,1,18.3,1,82.9,96,14,2,4,8,Mar,0
1468,refactor,215,164,6,2,5.6,1,79.0,80,24,1,8,9,Ven,1
1469,feature,376,17,8,2,6.0,0,75.0,9,3,3,3,14,Mar,0
1470,feature,122,6,2,2,9.9,1,67.6,88,20,1,6,16,Mar,0
1471,feature,51,36,4,2,6.9,1,59.3,62,18,1,3,10,Mer,0
1472,feature,33,111,7,3,7.9,1,71.4,44,8,1,6,18,Ven,0
1473,fix,115,40,4,1,16.7,0,37.4,4,1,2,3,11,Ven,1
1474,fix,1012,67,21,6,23.8,0,61.8,20,11,1,3,9,Lun,0
1475,feature,111,5,5,2,10.3,1,64.4,20,4,1,2,19,Ven,1
1476,fix,198,38,6,2,4.5,1,73.2,62,21,1,4,16,Ven,0
1477,fix,51,352,8,2,2.2,0,54.3,31,9,2,2,6,Lun,0
1478,feature,2847,18,49,8,10.0,0,39.2,26,7,1,7,15,Lun,0
1479,feature,130,70,5,2,13.8,0,78.1,10,3,2,4,16,Lun,0
1480,fix,547,704,22,5,8.3,1,75.3,21,4,1,3,14,Gio,0
1481,feature,62,130,5,1,2.4,1,95.6,30,6,1,1,16,Mer,0
1482,feature,22,11,2,1,18.5,1,63.5,81,23,2,1,20,Lun,0
1483,fix,420,9,9,2,8.2,1,43.8,85,19,1,6,14,Mer,0
1484,feature,206,15,4,1,15.8,0,70.2,1,0,3,4,10,Mar,0
1485,feature,69,46,5,1,5.0,0,61.5,25,8,1,2,18,Lun,0
1486,fix,88,8,3,1,12.3,1,76.1,13,3,0,1,15,Ven,0
1487,feature,265,56,6,2,7.8,1,49.2,20,5,2,2,7,Ven,0
1488,feature,132,4,2,2,7.2,1,58.8,65,21,3,5,16,Lun,0
1489,fix,1808,35,34,8,15.9,1,56.6,14,3,1,4,12,Mar,0
1490,feature,253,5,5,1,16.4,0,58.7,25,7,1,2,17,Mar,0
1491,fix,159,9,5,1,26.5,1,34.4,39,17,1,7,10,Lun,1
1492,fix,17,46,2,2,8.9,0,53.7,18,5,3,2,17,Ven,0
1493,fix,112,23,4,2,5.9,0,42.5,13,4,1,3,12,Lun,0
1494,feature,70,3,2,1,4.4,1,59.0,8,1,1,2,10,Lun,0
1495,feature,143,37,3,2,4.1,0,45.8,9,3,1,7,11,Gio,0
1496,feature,63,52,2,1,2.0,0,55.4,14,3,1,3,10,Mar,0
1497,feature,275,36,6,2,6.1,1,73.9,41,14,1,3,15,Lun,0
1498,feature,285,18,6,2,5.8,0,74.6,11,4,1,4,18,Lun,1
1499,refactor,514,63,11,4,13.6,0,89.0,33,10,3,7,9,Mar,0
1500,feature,95,16,3,2,11.9,1,93.3,25,5,2,11,12,Lun,0
1501,feature,601,43,13,3,6.7,1,61.2,20,4,1,6,12,Gio,0
1502,fix,68,76,2,1,5.9,0,75.3,4,2,2,1,15,Ven,0
1503,feature,587,15,13,4,11.0,0,76.1,65,11,2,5,9,Ven,0
1504,feature,67,7,2,1,7.2,1,37.5,14,4,1,3,16,Gio,0
1505,refactor,20,70,6,2,16.4,0,85.2,29,5,1,4,9,Gio,0
1506,feature,199,328,11,4,4.8,0,70.0,15,4,1,4,14,Mar,1
1507,fix,28,4,3,1,5.0,1,37.5,27,7,2,1,22,Mer,0
1508,feature,69,5,2,2,5.5,1,74.2,24,6,1,3,11,Ven,0
1509,fix,90,14,3,2,6.3,1,74.8,20,5,1,2,10,Lun,0
1510,feature,79,37,4,2,5.0,1,57.5,40,13,0,2,18,Gio,0
1511,fix,325,13,6,2,4.2,1,83.2,25,8,3,6,11,Lun,0
1512,feature,49,102,4,2,2.3,0,86.0,10,2,3,7,10,Gio,0
1513,feature,44,13,1,1,8.0,0,47.5,44,13,1,2,10,Gio,0
1514,feature,139,14,4,2,18.9,1,48.7,41,7,1,7,18,Gio,0
1515,fix,426,137,11,4,7.9,0,46.6,33,11,1,5,16,Mer,1
1516,fix,41,34,2,2,10.4,1,69.4,36,6,1,4,18,Mer,0
1517,fix,187,10,6,3,12.6,1,61.5,28,5,1,4,21,Ven,0
1518,fix,27,8,2,1,15.4,0,73.7,19,5,1,4,16,Mar,0
1519,feature,13,13,3,1,5.2,0,56.6,19,0,1,2,11,Mer,0
1520,feature,129,44,5,2,1.8,0,66.1,83,22,1,3,16,Mer,0
1521,refactor,79,6,1,1,9.2,0,89.7,7,1,3,0,12,Lun,0
1522,fix,117,83,4,2,7.9,1,47.9,60,14,1,5,11,Ven,0
1523,feature,42,209,4,1,12.8,0,56.3,49,11,1,2,10,Lun,0
1524,feature,167,24,3,2,3.3,0,65.0,10,4,2,4,15,Mer,0
1525,feature,82,17,3,2,7.6,1,34.6,20,4,1,3,14,Lun,0
1526,feature,209,16,5,2,14.6,1,51.9,9,2,2,1,8,Gio,0
1527,feature,147,26,7,3,21.7,1,87.9,60,26,2,2,16,Mer,0
1528,fix,8,1,2,1,1.4,1,41.2,4,1,2,2,10,Lun,0
1529,fix,72,8,2,1,17.1,1,73.5,7,3,2,5,15,Gio,0
1530,fix,25,7,2,1,6.1,1,54.1,82,21,2,0,18,Ven,0
1531,feature,64,115,4,2,17.4,0,58.9,13,4,2,4,18,Gio,0
1532,refactor,243,87,7,3,12.4,0,36.3,52,13,1,4,15,Mar,1
1533,feature,70,42,6,3,11.8,0,43.1,60,10,1,4,18,Mar,0
1534,feature,231,136,6,2,3.0,0,63.9,17,4,2,5,14,Lun,0
1535,feature,143,31,4,2,15.2,1,31.8,15,2,1,2,16,Mar,0
1536,fix,20,48,1,2,6.9,1,34.7,28,6,2,3,16,Gio,0
1537,fix,153,14,7,2,5.5,1,88.4,73,15,1,1,9,Lun,0
1538,fix,96,7,3,2,5.0,0,82.2,51,13,3,2,14,Mer,0
1539,refactor,310,37,7,3,14.6,1,45.6,23,8,1,5,15,Gio,1
1540,feature,58,51,3,1,12.0,0,43.4,59,12,1,5,7,Mer,0
1541,fix,9,29,2,1,11.0,0,63.9,19,3,2,4,9,Mar,0
1542,fix,144,27,4,2,1.0,0,27.2,50,14,2,0,12,Lun,0
1543,feature,49,6,1,2,11.5,1,55.7,15,1,1,3,14,Mar,0
1544,fix,76,23,4,2,1.5,1,79.4,17,4,3,2,13,Mar,0
1545,feature,89,70,4,1,1.0,0,48.7,21,9,1,2,12,Mer,0
1546,fix,29,34,2,1,7.9,1,60.3,31,9,2,2,11,Gio,0
1547,refactor,123,11,2,2,14.1,1,69.9,64,8,1,1,12,Mar,0
1548,refactor,9,307,6,3,8.7,1,62.8,9,1,1,4,17,Ven,0
1549,refactor,49,7,1,2,4.3,1,81.1,19,4,2,3,15,Ven,0
1550,feature,29,10,4,1,7.0,1,64.7,22,5,2,1,14,Gio,0
1551,feature,49,16,1,2,10.1,1,84.1,7,1,1,2,8,Gio,0
1552,fix,198,26,6,3,8.4,1,74.3,17,6,3,6,17,Gio,0
1553,feature,89,8,3,2,3.1,1,25.7,20,5,2,1,7,Mar,0
1554,refactor,16,26,3,2,8.2,1,58.9,6,0,2,1,3,Mer,1
1555,fix,109,30,2,2,10.2,1,67.3,21,4,3,3,18,Lun,1
1556,fix,247,187,8,3,12.4,0,89.9,31,3,1,4,12,Mer,0
1557,fix,87,2,2,2,13.6,1,85.8,6,0,2,4,9,Mer,0
1558,fix,25,8,1,1,6.3,0,37.3,53,20,1,2,15,Mar,0
1559,feature,1127,75,23,5,7.2,0,61.8,72,24,1,4,12,Mar,0
1560,refactor,158,10,6,2,10.1,1,83.6,10,6,1,5,16,Ven,0
1561,fix,117,30,2,2,2.6,1,35.7,13,2,1,7,17,Ven,0
1562,fix,141,8,5,1,30.6,0,67.4,4,2,1,3,10,Mar,0
1563,fix,11,8,2,1,1.0,0,84.8,40,11,1,5,14,Lun,0
1564,fix,159,51,4,1,11.4,1,82.8,31,8,1,4,17,Lun,0
1565,fix,17,7,1,2,6.4,1,62.9,18,1,2,3,14,Ven,0
1566,fix,131,178,8,2,14.5,1,63.4,17,6,3,9,17,Mer,0
1567,fix,143,179,6,3,7.1,0,75.5,84,23,3,2,11,Mar,1
1568,fix,465,10,8,2,13.1,0,62.9,52,8,1,3,12,Mar,0
1569,feature,94,35,2,2,12.4,1,84.4,8,2,1,3,21,Ven,0
1570,fix,214,159,8,3,9.6,1,29.9,30,5,1,3,15,Mer,0
1571,feature,21,4,2,2,26.1,1,46.7,18,5,3,1,13,Gio,0
1572,feature,153,226,8,3,13.5,0,49.6,12,1,1,3,13,Lun,1
1573,feature,70,7,3,1,1.8,0,75.9,21,4,1,5,10,Lun,0
1574,feature,55,66,2,2,3.2,0,89.5,27,4,1,4,16,Lun,0
1575,refactor,238,108,8,3,15.2,0,58.4,47,16,3,3,23,Ven,0
1576,feature,25,38,3,2,12.9,0,92.0,22,3,3,0,14,Ven,0
1577,feature,38,7,1,2,7.4,1,48.3,107,17,1,7,6,Lun,0
1578,feature,11,3,2,2,3.8,1,65.1,11,2,1,5,17,Ven,0
1579,feature,5,160,4,1,5.3,0,67.2,15,6,2,4,20,Lun,0
1580,fix,33,12,1,2,8.2,0,47.4,8,4,2,2,12,Ven,0
1581,refactor,31,14,3,1,20.8,0,65.2,11,6,1,1,9,Lun,1
1582,feature,214,9,5,2,11.3,1,79.3,4,1,1,5,14,Mer,0
1583,feature,127,18,2,1,6.1,1,35.4,52,12,1,2,10,Gio,0
1584,feature,44,718,18,4,5.0,0,37.3,22,5,2,6,13,Mar,0
1585,refactor,53,3,1,2,7.7,1,51.0,9,2,1,7,15,Ven,0
1586,feature,160,129,9,2,15.3,0,82.7,99,28,1,3,12,Lun,0
1587,refactor,205,75,7,3,4.0,0,47.7,41,7,1,1,14,Mer,0
1588,refactor,40,2,5,1,15.1,1,58.7,38,7,1,2,12,Mar,0
1589,fix,451,24,9,2,3.5,0,66.0,4,1,1,3,15,Mar,0
1590,feature,90,13,3,1,10.9,0,87.1,47,10,1,3,7,Lun,0
1591,fix,338,74,8,2,10.0,0,66.0,37,8,1,4,15,Gio,1
1592,fix,273,24,6,2,10.4,0,58.0,4,3,2,4,11,Mer,0
1593,feature,73,63,3,2,14.1,0,45.9,1,0,2,4,14,Lun,0
1594,feature,81,98,6,2,3.3,0,83.4,8,0,1,7,16,Ven,0
1595,refactor,104,7,3,2,5.0,0,41.9,49,16,1,2,17,Mar,1
1596,fix,1111,9,21,5,7.1,1,75.5,32,4,2,5,16,Mar,0
1597,feature,140,157,5,1,10.4,0,41.8,13,10,1,6,3,Lun,1
1598,refactor,97,2,4,1,31.9,1,74.3,31,12,1,1,16,Gio,0
1599,refactor,54,7,3,1,7.6,1,79.4,43,9,1,3,19,Mer,0
1600,feature,16,16,1,2,6.6,0,56.2,29,8,1,3,19,Lun,0
1601,feature,83,12,3,1,2.2,0,79.1,54,9,2,2,10,Gio,0
1602,fix,27,10,3,2,6.1,1,66.1,12,2,1,1,11,Ven,0
1603,feature,820,285,18,4,5.2,1,78.2,35,8,1,5,16,Mar,0
1604,fix,178,46,6,2,5.0,1,73.5,16,6,1,5,15,Lun,0
1605,feature,130,5,5,1,6.9,1,53.7,71,19,1,3,18,Mar,0
1606,refactor,91,24,3,1,9.0,1,60.8,15,4,2,3,17,Ven,0
1607,feature,77,54,4,1,4.5,0,60.7,3,0,1,5,14,Gio,0
1608,fix,33,44,2,1,10.5,0,46.8,11,3,2,3,18,Mar,0
1609,refactor,97,16,4,1,8.9,0,67.7,67,18,1,4,22,Gio,0
1610,refactor,35,39,1,1,5.6,1,57.4,21,8,1,5,17,Gio,0
1611,fix,364,31,7,2,12.4,1,40.4,10,2,2,2,20,Mar,0
1612,fix,142,12,6,3,5.5,1,61.0,50,8,3,2,10,Gio,0
1613,feature,60,159,5,1,5.9,1,56.1,58,23,2,6,17,Lun,0
1614,fix,115,4,3,1,20.3,0,80.5,13,0,3,5,12,Mer,0
1615,fix,35,17,2,1,13.5,0,72.4,8,2,1,2,9,Gio,0
1616,refactor,31,45,4,1,4.7,0,60.1,21,5,1,2,10,Mer,0
1617,fix,193,160,8,2,6.9,0,46.0,58,16,2,7,15,Lun,0
1618,feature,8,19,2,2,11.4,0,72.2,32,9,1,1,11,Lun,0
1619,fix,46,19,2,2,7.6,0,60.5,102,29,3,7,17,Lun,0
1620,feature,296,81,7,2,6.4,1,57.6,33,16,1,3,16,Gio,0
1621,feature,68,106,4,2,5.5,0,82.8,18,7,2,2,15,Mar,0
1622,refactor,81,82,3,2,12.9,1,59.1,39,11,2,2,15,Gio,0
1623,feature,168,11,3,2,8.4,1,68.1,9,3,3,4,15,Mar,0
1624,fix,165,59,5,1,4.1,1,62.2,10,2,3,5,15,Lun,0
1625,fix,63,170,5,1,6.0,1,67.5,55,17,1,5,19,Lun,0
1626,feature,21,127,3,1,19.4,0,54.9,31,13,1,2,6,Mer,0
1627,feature,472,64,10,3,5.6,1,64.0,40,8,2,5,17,Lun,0
1628,feature,65,716,15,3,1.8,0,82.1,16,1,2,6,10,Lun,0
1629,fix,24,84,3,1,3.7,0,60.9,45,10,2,1,14,Lun,0
1630,refactor,41,34,3,2,12.6,0,82.3,16,4,2,3,17,Mar,0
1631,feature,64,13,1,1,2.6,1,31.0,29,9,1,4,7,Mer,0
1632,feature,523,38,9,2,3.1,0,61.9,46,11,1,4,10,Mer,1
1633,feature,39,25,2,1,9.9,1,71.2,25,8,2,7,14,Gio,0
1634,feature,89,64,4,2,3.0,1,57.5,5,2,1,3,13,Gio,0
1635,refactor,47,33,2,2,6.1,0,77.8,14,2,1,4,10,Lun,0
1636,refactor,143,150,7,2,13.4,0,47.8,66,22,1,4,12,Gio,0
1637,refactor,92,37,5,2,12.9,1,66.5,85,13,1,2,11,Mer,0
1638,fix,34,23,3,1,16.1,0,26.5,9,2,1,3,21,Mar,1
1639,fix,79,16,4,2,6.4,1,55.3,52,10,2,7,15,Lun,0
1640,feature,7,13,1,2,14.3,0,60.2,18,4,1,2,9,Ven,0
1641,refactor,512,7,13,3,3.5,0,80.0,24,9,0,1,23,Mar,1
1642,feature,80,27,2,1,12.5,0,62.5,15,3,1,2,9,Mer,0
1643,feature,86,2,2,2,8.3,1,54.8,44,6,1,1,11,Lun,0
1644,feature,180,8,5,2,10.1,1,47.6,14,6,3,5,15,Gio,0
1645,feature,47,92,2,1,11.2,1,47.3,52,13,1,1,17,Mer,0
1646,refactor,37,56,4,1,3.9,1,51.4,14,1,1,2,17,Gio,0
1647,feature,70,18,3,2,4.1,0,83.7,40,8,1,4,10,Gio,0
1648,feature,64,19,1,2,8.5,0,88.7,60,15,3,3,9,Mer,0
1649,feature,6,15,1,1,17.1,0,56.0,27,12,1,1,10,Ven,0
1650,fix,62,71,2,1,6.2,1,59.2,21,6,2,5,11,Mer,0
1651,feature,108,46,4,1,7.8,0,63.5,26,5,3,6,9,Ven,0
1652,refactor,85,28,2,1,3.7,1,46.7,14,3,3,1,11,Ven,0
1653,feature,104,10,3,1,5.0,1,63.8,4,0,2,3,18,Gio,0
1654,refactor,90,163,6,3,5.4,1,43.0,17,6,1,5,15,Gio,0
1655,fix,126,161,5,2,7.9,0,58.1,102,24,1,6,9,Ven,0
1656,refactor,62,43,4,1,7.5,0,59.8,14,3,2,5,15,Lun,0
1657,fix,845,29,17,5,5.6,0,65.3,2,0,2,5,17,Mer,1
1658,feature,32,30,3,1,7.5,1,73.8,44,14,0,0,11,Lun,0
1659,feature,489,77,11,4,7.3,0,58.9,35,11,1,6,11,Ven,1
1660,refactor,305,33,8,3,9.9,1,75.4,23,5,2,7,10,Mar,0
1661,refactor,30,77,4,2,7.0,1,75.5,10,3,1,3,12,Ven,0
1662,feature,51,5,1,2,8.9,1,82.0,24,6,2,3,19,Ven,0
1663,feature,164,236,8,3,6.8,1,61.7,8,1,1,2,15,Lun,0
1664,feature,59,8,1,2,22.7,1,57.4,32,3,3,4,10,Ven,0
1665,fix,14,29,2,1,6.6,0,64.3,28,9,1,3,10,Gio,0
1666,refactor,76,12,2,2,2.7,0,83.5,18,9,1,1,16,Mer,0
1667,feature,25,17,3,1,10.1,0,53.5,5,1,1,1,17,Ven,0
1668,feature,74,45,6,2,14.7,1,86.7,33,5,2,4,16,Lun,0
1669,fix,9,88,3,1,10.8,1,75.9,65,21,3,4,17,Mar,0
1670,feature,175,30,3,2,3.9,0,61.8,3,1,1,3,16,Ven,1
1671,fix,12,64,4,1,7.6,0,78.2,22,7,1,5,17,Ven,0
1672,feature,175,211,7,3,21.4,1,66.2,30,9,1,5,3,Mer,0
1673,feature,116,45,7,3,7.5,0,69.3,53,11,1,4,13,Ven,0
1674,feature,47,99,4,1,4.0,0,56.0,47,12,2,3,8,Mar,0
1675,refactor,93,30,6,3,3.6,0,54.9,6,2,1,1,16,Ven,1
1676,feature,424,7,7,3,5.3,0,36.8,28,5,1,1,9,Mer,1
1677,fix,50,7,2,1,12.0,0,47.2,62,20,1,2,11,Lun,1
1678,refactor,320,35,8,2,4.3,0,56.9,21,3,2,5,16,Gio,0
1679,feature,76,197,7,3,3.0,0,56.8,31,5,1,2,11,Lun,0
1680,feature,65,9,2,1,11.6,0,16.7,51,10,2,6,11,Ven,0
1681,fix,257,67,10,3,8.8,1,59.9,31,11,2,4,8,Mar,0
1682,feature,17,11,1,2,2.8,1,53.1,33,12,1,5,7,Mar,0
1683,fix,55,19,6,3,31.3,1,63.5,66,20,2,4,23,Mar,0
1684,feature,109,36,3,1,10.6,1,70.5,18,4,2,1,9,Mer,0
1685,fix,584,37,10,3,1.4,0,77.7,4,1,1,8,16,Ven,1
1686,feature,161,3,4,2,7.5,1,68.6,67,19,1,4,17,Lun,0
1687,fix,258,10,6,2,10.0,0,43.2,17,2,2,4,17,Mer,0
